Horizontal_vibration_signals,Vertical_vibration_signals
-0.4799484834074974,0.9311913698911667
0.6710529327392578,-0.04702810198068619
0.8655309677124023,0.5468488112092018
0.990140363574028,0.358581505715847
0.5984187126159668,0.46955350786447525
-0.022649799939244986,0.40634870529174805
-0.1109004020690918,-0.17344949766993523
-0.20459890365600586,0.17768140882253647
-1.0093926638364792,-0.08136030286550522
-0.2025723084807396,0.41229721158742905
-0.11563300155103207,-0.5417824164032936
0.49877170473337173,-0.17768140882253647
1.3434052467346191,-0.3046751022338867
-0.01409049960784614,-0.281143207103014
-1.006913185119629,0.014936899533495307
-0.008106200257316232,-0.2826691046357155
1.4186859130859375,-0.08683199994266033
0.4493594169616699,0.21756889298558235
1.2735366821289062,0.49033161252737045
-0.08544920012354851,0.8300424367189407
-0.04048349801450968,0.7012248039245605
0.35079721361398697,0.6145238876342773
0.26106830686330795,-0.2441525086760521
0.30057430267333984,0.522005595266819
0.9154558181762695,0.3256678953766823
0.9365320205688477,0.1225471030920744
0.9220839291810989,-0.15547280199825764
0.5389809980988503,-0.49872398376464844
-0.6588935852050781,-0.22925140336155891
-1.1604785919189453,-0.5405902862548828
0.41075941175222397,-1.0281085968017578
1.1470794677734375,-0.7723212242126465
0.1912355050444603,-0.3877400979399681
-0.3780483826994896,-0.2871393971145153
-0.1822948083281517,-0.32184120267629623
-0.8546590805053711,0.020980800036340952
-0.5653977021574974,-0.16672609373927116
0.4740237817168236,0.45942071825265884
1.134192869067192,-0.5785464867949486
0.14299149625003338,0.26499029248952866
0.37571191787719727,0.6903409957885742
1.327073574066162,-0.001752399984980002
-0.26934150606393814,-0.7051348686218262
0.8193851262331009,0.23975370451807976
0.21075010299682617,-0.2343774028122425
0.9279131889343262,-0.3756045922636986
0.19530059769749641,-0.5787014961242676
-0.3601669892668724,0.35358671098947525
0.024592899717390537,0.5740046873688698
-0.2817869000136852,-0.3670334815979004
-0.42939189821481705,0.11159179732203484
-0.334775410592556,0.4974484071135521
0.12063980102539062,0.08670089766383171
-0.4801512137055397,-0.5611538887023926
0.20462270826101303,-0.34787651151418686
0.005865099956281483,-0.12245180085301399
-0.7904530316591263,0.269472599029541
-0.3379344940185547,-0.7845758646726608
-0.34253600984811783,0.2605319023132324
1.1033297330141068,0.06097559817135334
0.5472898110747337,-0.3478289023041725
1.0261058807373047,0.05171299912035465
0.22619960829615593,-0.03093479899689555
0.21250249817967415,0.15993120148777962
-0.16556980088353157,-0.15946630388498306
1.0781288146972656,-0.15060899779200554
0.7517219334840775,0.5040526017546654
0.7532835006713867,0.6173849105834961
0.162506103515625,-0.3849625959992409
0.042700800113379955,-0.16782280057668686
-0.273895300924778,-0.39752721786499023
-1.0349751263856888,-0.2889990992844105
0.21104810759425163,-0.5153774842619896
0.1839160919189453,-0.740814208984375
-0.30936000868678093,-0.10246040299534798
0.18876789137721062,-0.2529620938003063
-0.6881356239318848,-0.2712368965148926
-0.8438467979431152,-0.8186817169189453
-0.3278017044067383,0.4677892103791237
-0.16263719648122787,0.3139019012451172
0.2153635025024414,0.3503084182739258
-0.028347999323159456,0.948643684387207
1.46636962890625,0.9036660194396973
0.037205200642347336,0.5442142114043236
-0.07076260168105364,0.7240056991577148
1.1521459370851517,0.7512093335390091
0.5666613951325417,-0.04439350217580795
0.677943229675293,0.9800314903259277
1.189124584197998,-0.21462440490722656
1.1067867279052734,0.825810432434082
-0.13133290223777294,0.03176929894834757
-0.22999050095677376,-0.012600399786606431
-0.0027061000582762063,0.13877149671316147
-0.37883520126342773,-0.4334926977753639
-0.6928802281618118,-1.081705093383789
-0.27277469635009766,-0.7883430272340775
0.28284789994359016,-0.24704929441213608
-0.788724422454834,-1.0349273681640625
-0.4073619842529297,0.6763696670532227
-0.06175039801746607,-0.7519006729125977
0.18845800310373306,0.4300237074494362
-0.9267448633909225,-0.4163504019379616
0.46811100095510483,0.7736563682556152
0.7915257662534714,-0.18866060301661491
1.2588977813720703,0.5788207054138184
0.6203771010041237,0.30449630692601204
0.42403940111398697,1.1767148971557617
0.41030649095773697,0.20464660599827766
0.150799797847867,0.17162559553980827
1.5594124794006348,0.5133152008056641
1.302504539489746,0.19986629486083984
0.37107471376657486,0.9766697883605957
0.6784439086914062,-0.35331249237060547
0.8278250694274902,0.3711700066924095
0.29551979154348373,0.0072597997495904565
-0.6597995758056641,0.33971071243286133
-0.9547114372253418,0.6160140037536621
-0.7416009902954102,-0.20468240603804588
1.0466814041137695,-0.8179903030395508
-0.7146835327148438,0.1382231991738081
-0.6113051995635033,0.2238750085234642
-1.5160202980041504,-0.15513899736106396
-1.2281060218811035,0.4773736000061035
-0.5486607924103737,0.04750490188598633
0.3717302903532982,1.1095166206359863
-0.17102960497140884,0.22612810134887695
-0.29201509431004524,0.6772875785827637
2.147960662841797,0.34095048904418945
1.5451550483703613,1.7393112182617188
-0.5719184875488281,0.27393100783228874
0.43621059507131577,0.8536458015441895
1.007687970995903,0.25129320099949837
0.6844521313905716,-0.641477108001709
0.453496016561985,-0.015950199449434876
0.26139020919799805,-0.14885660260915756
-0.07460120134055614,-0.7272124290466309
-0.453341007232666,-0.8641719818115234
0.507807694375515,-0.21948810666799545
-0.1531004998832941,-0.8724092692136765
-1.5488743782043457,-0.9117723256349564
-1.1000751703977585,-0.5290507897734642
0.12034179642796516,-0.3443121910095215
0.34236911684274673,-0.6844401359558105
-0.5736469849944115,-0.8410096168518066
-0.6403446197509766,-0.05787610076367855
-0.4888058081269264,0.9012222290039062
-0.7214069366455078,-0.7148265838623047
0.29343370348215103,-0.03199579892680049
0.48083070665597916,-0.021469600033015013
0.3168344125151634,0.4901885986328125
0.2001762017607689,0.012707699788734317
0.8423209190368652,-0.2604364976286888
0.5841374024748802,0.663292407989502
0.45894380658864975,0.25789739564061165
-0.0003695000123116188,-0.04943610168993473
-0.48041339963674545,0.5347251892089844
0.526881217956543,0.16944410279393196
0.6892920285463333,0.34906860440969467
0.07307529915124178,0.46651359647512436
-1.398468017578125,0.6691575050354004
-0.11751649901270866,-0.07457729894667864
-0.7245541363954544,0.07293220143765211
-0.01677270047366619,-0.8938431739807129
-0.08388759568333626,0.39372440427541733
-1.0535001754760742,0.5856752023100853
0.14541150070726871,-1.1075854301452637
0.710296630859375,0.6212234124541283
-0.20449159666895866,-0.2981900982558727
-0.5124568939208984,0.8105635643005371
-0.18241409212350845,-0.17005210742354393
1.8934249877929688,0.0035285999183543026
0.4103422164916992,0.29709339141845703
0.9512423723936081,0.7750034332275391
-0.42777061462402344,-0.08832219988107681
-0.714421272277832,0.6086945906281471
1.065969467163086,1.3153791427612305
0.9680628776550293,-0.06294250022619963
0.46848058700561523,0.19642110913991928
-0.024163699708878994,0.6700397282838821
0.6088137999176979,-0.14444589614868164
-0.1531482022255659,0.04603859968483448
-0.5998969078063965,-0.559234581887722
0.33229589462280273,0.3337264060974121
-0.4592299088835716,0.21095279604196548
0.7494450360536575,-0.2617358975112438
-0.003194799937773496,0.22585390135645866
-0.0718594016507268,0.5086183920502663
-1.4312148094177246,0.004291500081308186
-0.40520429611206055,-0.44977661222219467
0.3273605927824974,-0.08361339569091797
0.37865638732910156,0.268626194447279
0.27064090594649315,0.2695680037140846
1.2853145599365234,-0.35723451524972916
0.42058229446411133,0.154721699655056
0.41985511779785156,-0.16384119167923927
0.3984212875366211,0.07014269940555096
0.17173290252685547,-0.022411299869418144
-0.07416009902954102,0.3679633140563965
0.1862644962966442,0.5310773849487305
0.0867605023086071,0.7976294308900833
0.6582499295473099,0.33973459154367447
-1.1275529861450195,1.0579943656921387
0.2677321061491966,0.8638381958007812
-0.34525390714406967,0.5797148123383522
0.6295443326234818,0.9340404719114304
0.6007910147309303,0.8371472358703613
0.05478859879076481,0.49560070037841797
-0.7507205009460449,0.40862560272216797
-0.36734338849782944,0.38051608949899673
0.21586420014500618,0.005948499892838299
-0.6388186663389206,0.4837632179260254
0.45578479766845703,0.10548830032348633
0.5625605955719948,0.830233097076416
0.4827975854277611,0.1261353027075529
-0.2541661076247692,-0.06071330048143864
0.1318932045251131,0.17294880002737045
0.08985999971628189,0.16793010756373405
0.2719997987151146,-0.2826691046357155
0.3730415925383568,0.17888549715280533
0.363004207611084,0.24803880602121353
0.33429861068725586,0.4220128059387207
0.18285509198904037,-0.3325223922729492
0.5180954933166504,-0.7440447807312012
-0.07364749908447266,-0.11280779726803303
-0.818634033203125,-0.40096040815114975
-0.9299516677856445,0.10344980284571648
-0.8699774742126465,0.11620519682765007
0.5502462014555931,0.7412434369325638
-0.13132099993526936,0.43402910232543945
-0.20693540573120117,0.5222678184509277
-0.5720018967986107,1.268172264099121
-0.30965810641646385,0.7355690002441406
0.4519224166870117,1.038813591003418
0.19197460263967514,0.6651520729064941
-0.2521633915603161,1.4021039009094238
-0.5976438894867897,1.1997461318969727
0.9905099868774414,0.373840294778347
1.0408878326416016,0.20347829908132553
0.8808016777038574,0.0605225982144475
-0.40351148694753647,1.3509035110473633
-0.4308820143342018,-0.11109109967947006
0.02622599946334958,0.1762508973479271
-0.042700800113379955,0.07466080132871866
-0.12831689789891243,1.1846662312746048
-0.6693124771118164,0.6598591804504395
-0.03863570047542453,-0.32263990491628647
-0.26531219482421875,0.7395505905151367
0.5307435989379883,0.4973291978240013
-0.33971071243286133,0.2659798040986061
-0.6948590278625488,0.09666680358350277
0.7140517234802246,0.5608201026916504
0.2882719039916992,0.2558469958603382
-0.15356539748609066,0.2950787916779518
0.5317329987883568,0.24399759247899055
0.45528408139944077,0.21375419571995735
0.31949281692504883,0.24145839735865593
-0.5111097916960716,0.46526189893484116
0.03620390081778169,0.3396749123930931
-0.3692150115966797,0.1524209976196289
-0.33712390810251236,-0.574791394174099
0.712275505065918,0.2551436051726341
0.0435113999992609,-0.2936005964875221
-0.6179929152131081,0.3506183996796608
0.4231690987944603,-0.5922197923064232
0.7765889167785645,-0.3895283117890358
0.42176250368356705,-0.01089569996111095
-0.48787590116262436,-0.2912282943725586
0.01635550055652857,0.22891759872436523
0.5604863166809082,-0.4799604043364525
0.04214049782603979,0.05426410119980574
-0.21240709349513054,-0.2219676971435547
0.009954000124707818,0.22940639406442642
