Horizontal_vibration_signals,Vertical_vibration_signals
3.077828884124756,0.6448984146118164
0.9249330312013626,0.8647680282592773
1.080775335431099,0.7881640642881393
1.7648816108703613,0.07205009926110506
0.7101296633481979,0.11402370408177376
-1.5903949737548828,-0.20223859697580338
-0.30312540009617805,0.07654429879039526
-0.8142709732055664,-0.6887196749448776
-0.9828568249940872,-0.6787419319152832
-1.243269369006157,-0.3041386976838112
-0.41555169969797134,0.98587267100811
-0.6418467313051224,-0.10011199861764908
-1.8902897834777832,-0.27900930494070053
-0.6391286849975586,0.10133979842066765
0.8400201797485352,-0.48853158950805664
-0.6713271141052246,0.46710971742868423
0.4573940858244896,0.03516670083627105
1.9667744636535645,0.8102893829345703
0.8222342282533646,0.43201450258493423
-0.10187629610300064,0.3755807876586914
1.3881206512451172,0.008022799738682806
1.7319321632385254,-1.0080695152282715
0.3854632005095482,-0.695347785949707
-0.05478859879076481,-0.133514404296875
0.8287190645933151,0.05853179842233658
-0.11056659743189812,-1.1328697204589844
-0.35473108291625977,-0.9269952774047852
-0.7843732833862305,-0.06476639769971371
-0.4467010125517845,-0.5195974931120872
-1.7387151718139648,-2.0662546157836914
-0.5275487899780273,-1.1182426661252975
0.1109481044113636,-1.1847853660583496
-1.535797119140625,-0.9293674677610397
-1.6408801078796387,-1.6716241836547852
0.3559112921357155,-0.6534218788146973
1.1154770851135254,-0.6757379323244095
0.4943966865539551,-0.7345914840698242
-1.556253433227539,-0.17371179535984993
1.0191798210144043,0.13312100432813168
0.5260587111115456,0.24787189438939095
0.7061243057250977,0.03535750089213252
0.8597611635923386,1.1869549751281738
1.0433316230773926,0.6234287843108177
1.3144731521606445,0.5198121070861816
0.5427956953644753,0.4058837890625
2.1785616874694824,0.746452808380127
0.8091331273317337,0.3512144088745117
0.9062408655881882,-0.8236051350831985
1.5642046928405762,-0.9253262728452682
1.9206523895263672,-0.12681479565799236
0.44066909700632095,-0.6420373916625977
-0.3415226936340332,-1.1670470237731934
-0.5011916160583496,-1.5548229217529297
0.8558154106140137,-1.4371752738952637
-1.1115550994873047,-0.9303569793701172
-2.401268482208252,-1.1926770210266113
-0.3907560929656029,-1.2331485748291016
-2.4670839309692383,-0.5712151899933815
-0.5945682898163795,0.6915450096130371
-2.0015478134155273,-0.31284090131521225
-1.0933756828308105,1.02769136428833
-2.087557315826416,0.3431082144379616
-0.7416844367980957,1.9887328147888184
-0.8855819702148438,1.7845749855041504
-1.8398523330688477,1.2177467346191406
1.011037826538086,1.8498778343200684
0.8298277854919434,1.6911506652832031
0.7082939147949219,0.2936124987900257
-0.7722616195678711,1.8405795097351074
0.9039998054504395,0.5927205085754395
1.6031265258789062,0.35288330167531967
2.1965622901916504,-0.47945979982614517
1.2583732604980469,-0.5975722894072533
0.028431399259716272,-0.6655573844909668
0.5012034997344017,-1.2114524841308594
1.657426357269287,-4.079437255859375
0.07190700154751539,-2.2397756576538086
0.3771781921386719,-2.1942615509033203
-0.6430864334106445,-3.572392463684082
-0.8218883723020554,-2.961111068725586
0.8424997329711914,-2.5146484375
0.8841515332460403,-2.259504795074463
-1.3153672218322754,-0.7254601269960403
0.08885860443115234,-3.0368685722351074
0.5437254905700684,-0.49723390489816666
0.9544491767883301,0.03589390078559518
1.6763806343078613,-0.1910090073943138
0.5861639976501465,0.7017254829406738
2.2101879119873047,1.1767864227294922
-0.8334516733884811,0.7584571838378906
0.4458189010620117,1.6502022743225098
-0.15466210432350636,1.3218879699707031
0.7051348686218262,0.9833931922912598
0.8193492889404297,1.801764965057373
-0.17490390688180923,1.2778282165527344
-0.6731867790222168,0.8094429969787598
-1.7460346221923828,1.2985706329345703
-0.6084442138671875,-0.7873654365539551
0.10052920319139957,0.5160928145051003
-0.07964369840919971,-0.22271869704127312
0.5489825829863548,0.6620048731565475
-0.3284931182861328,-0.6934165954589844
0.8408070355653763,-0.6812691688537598
0.6064056977629662,-0.4779219999909401
-0.4229307174682617,-0.7773876190185547
1.1283040046691895,-0.6916165351867676
-0.5676745995879173,-0.4822373017668724
0.9455323219299316,0.43714050203561783
0.8293032646179199,0.9124516695737839
0.43202638626098633,0.5696893110871315
2.0374298095703125,0.29125209897756577
2.6758313179016113,1.6451478004455566
1.8000483512878418,1.4771699905395508
3.0570268630981445,1.3274908065795898
2.988874912261963,0.875091627240181
3.8280606269836426,0.6254196166992188
1.3519763946533203,0.13585089705884457
1.822066307067871,-0.3878951072692871
-0.6737946718931198,-4.382050037384033
-2.1385788917541504,-1.2201905250549316
-6.328892707824707,-1.2765169143676758
-3.736448287963867,-1.2552380561828613
-3.8721084594726562,-3.417527675628662
-2.0961999893188477,-3.1102657318115234
-5.315089225769043,-0.9635210037231445
-4.058694839477539,0.8761882781982422
-5.898702144622803,-1.5867114067077637
-4.353845119476318,-1.5579581260681152
1.7634272575378418,1.2872576713562012
0.150716295465827,1.2753963470458984
-0.015795199433341622,1.0737299919128418
0.6586909294128418,2.0797133445739746
3.64912748336792,1.5876054763793945
2.5986552238464355,2.7522921562194824
1.9309043884277344,2.90524959564209
3.290677070617676,2.0694851875305176
5.29404878616333,1.0011076927185059
5.475783348083496,0.522613488137722
4.896020889282227,0.9048342704772949
-0.24240020662546158,0.8108258247375488
1.9021391868591309,-1.3886451721191406
0.7617949694395065,-2.3929595947265625
0.7132887840270996,-0.6266593933105469
-0.5366086959838867,-2.296137809753418
-4.086637496948242,-2.4170994758605957
-1.8369793891906738,-3.0426859855651855
-2.8856754302978516,-1.4675498008728027
-5.013561248779297,-1.9484162330627441
-4.6028852462768555,-1.6889214515686035
-2.1349668502807617,-1.528167724609375
-1.641392707824707,-0.9639143943786621
-2.6481032371520996,0.6955265998840332
-3.06396484375,0.6523609161376953
-1.3155698776245117,1.3121843338012695
-2.615821361541748,0.6816744804382324
-0.6643533706665039,1.7758846282958984
-1.8347620964050293,3.5988211631774902
2.326059341430664,2.734518051147461
0.4258393868803978,1.3684511184692383
4.632246494293213,2.24989652633667
2.0949482917785645,1.5042662620544434
1.6339898109436035,1.9192934036254883
3.7121176719665527,-1.45951509475708
4.165613651275635,-0.7825375348329544
3.119981288909912,-0.26493070647120476
1.3918638229370117,-1.0951042175292969
2.221822738647461,-2.52230167388916
-0.24689439684152603,-3.2968997955322266
2.190673351287842,-3.0487775802612305
-1.218104436993599,-1.593923568725586
-1.267075538635254,-4.004049301147461
-1.1606574058532715,-2.8123974800109863
1.4401912689208984,-2.3009181022644043
-1.4939427375793457,-1.6374945640563965
-2.436339855194092,-1.426529884338379
-1.0591506958007812,-1.2021542340517044
1.3024210929870605,-0.6735563278198242
0.6648778915405273,-0.32979249954223633
0.04405979998409748,1.073014736175537
-0.06191730033606291,1.1682987213134766
2.4346470832824707,1.454770565032959
2.299368381500244,0.7637857645750046
3.655064105987549,1.350724697113037
-0.1275181956589222,2.60775089263916
2.4927139282226562,0.87432861328125
