Horizontal_vibration_signals,Vertical_vibration_signals
2.019929885864258,0.4917263984680176
1.7885684967041016,-0.08579489775002003
0.2221704088151455,0.7114291191101074
2.2338271141052246,-1.699519157409668
0.6815552711486816,-0.5641818046569824
0.2305269055068493,-1.3353824615478516
0.07485149893909693,-0.2929686941206455
-0.18310550600290298,-1.7395496368408203
0.3703713044524193,-1.2182235717773438
-0.3716111183166504,-1.5663743019104004
-2.1222829818725586,-0.16750099137425423
-1.1496782302856445,-0.9899497032165527
-0.1353382971137762,-1.8193483352661133
-0.8679628372192383,-1.843571662902832
-1.6714930534362793,0.1098513975739479
-0.24296050891280174,-0.8457303047180176
0.13751979917287827,-0.3492116928100586
0.5245447158813477,-1.7675042152404785
0.9054303169250488,0.21492239087820053
-0.42694810777902603,1.0839462280273438
0.8305072784423828,0.8595942705869675
1.5884876251220703,-0.1952528953552246
1.9256591796875,1.0801435261964798
1.134181022644043,2.3536324501037598
0.9853482246398926,2.3807644844055176
2.2133469581604004,1.7354726791381836
1.2057899683713913,0.8325576782226562
0.8431673049926758,2.8580307960510254
-0.2675772085785866,1.6685009002685547
0.25147199630737305,1.1074305325746536
-0.06966589950025082,0.2628922089934349
0.826871395111084,0.7912755012512207
-0.622713603079319,0.42504068464040756
-0.17303230240941048,0.3780006989836693
0.02127890009433031,-1.0115861892700195
0.7609844207763672,-1.189577579498291
-0.26340480893850327,-0.6228446960449219
-0.1636623963713646,-0.22956129163503647
0.6532788276672363,-1.1149048805236816
1.057600975036621,-1.6701817512512207
-0.20287040621042252,-0.6871700286865234
0.002002700057346374,-0.05592110101133585
-0.9915590286254883,0.7040976732969284
-0.05475279875099659,-0.30133720487356186
1.0393261909484863,0.27772190049290657
-0.9495853632688522,0.3643513098359108
-4.04660701751709,4.199850559234619
-4.345524311065674,4.711472988128662
-3.9632081985473633,5.171465873718262
-3.081202507019043,4.675900936126709
-3.06088924407959,6.553924083709717
-2.255988121032715,7.82623291015625
-0.6492018699645996,5.958902835845947
-1.2483835220336914,5.823278427124023
-2.136707305908203,5.4788947105407715
-0.6157279014587402,5.668497085571289
0.07243160158395767,2.6260972023010254
